ensembl_id,log2FC,padj
ENSG00000162627,-0.547,0.00
ENSG00000165689,0.352,0.00
ENSG00000132819,0.509,0.00
ENSG00000182463,-0.315,0.00
ENSG00000176542,0.340,0.00
ENSG00000117748,-0.460,0.00
ENSG00000137337,-0.453,0.00
ENSG00000132613,0.286,0.00
ENSG00000187764,-0.653,0.00
ENSG00000099385,-0.599,0.00
ENSG00000090905,0.213,0.00
ENSG00000154734,0.395,0.00
ENSG00000164465,-0.321,0.00
ENSG00000047315,0.236,0.00
ENSG00000222724,-1.371,0.00
ENSG00000071537,-0.228,0.00
ENSG00000107779,-0.395,0.00
ENSG00000166949,-0.212,0.00
ENSG00000106689,-0.608,0.00
ENSG00000112972,0.296,0.00
ENSG00000089685,-0.507,0.00
ENSG00000164532,-1.331,0.00
ENSG00000215012,0.502,0.00
ENSG00000214944,0.374,0.00
ENSG00000127337,-0.512,0.00
ENSG00000028137,-1.155,0.00
ENSG00000073711,0.567,0.00
ENSG00000166446,-0.496,0.00
ENSG00000066044,-0.302,0.00
ENSG00000146858,0.585,0.00
ENSG00000163026,0.515,0.00
ENSG00000258602,-1.677,0.00
ENSG00000146457,-0.251,0.00
ENSG00000149313,0.431,0.00
ENSG00000145041,0.290,0.00
ENSG00000168813,0.323,0.00
ENSG00000132330,0.768,0.00
ENSG00000141380,-0.301,0.00
ENSG00000138468,-0.600,0.00
ENSG00000007923,0.288,0.00
ENSG00000100239,-0.437,0.00
ENSG00000136935,-0.313,0.00
ENSG00000132694,-0.305,0.00
ENSG00000108439,0.386,0.00
ENSG00000235408,0.930,0.00
ENSG00000106144,0.380,0.00
ENSG00000078401,0.639,0.00
ENSG00000166508,-0.416,0.00
ENSG00000159788,-0.660,0.00
ENSG00000092201,-0.243,0.00
ENSG00000214022,0.315,0.00
ENSG00000066322,0.298,0.00
ENSG00000178053,0.598,0.00
ENSG00000157500,0.275,0.00
ENSG00000162236,-0.313,0.00
ENSG00000160179,-0.496,0.00
ENSG00000197442,-0.424,0.00
ENSG00000137575,-0.256,0.00
ENSG00000186222,0.842,0.00
ENSG00000158092,-0.408,0.00
ENSG00000114859,0.688,0.00
ENSG00000128973,0.340,0.00
ENSG00000122299,-0.278,0.00
ENSG00000168246,0.370,0.00
ENSG00000242125,0.370,0.00
ENSG00000169710,0.391,0.00
ENSG00000177200,-0.225,0.00
ENSG00000177383,-0.544,0.00
ENSG00000162852,0.394,0.00
ENSG00000141127,0.507,0.00
ENSG00000128050,0.255,0.00
ENSG00000197614,0.341,0.00
ENSG00000174669,0.826,0.00
ENSG00000003096,0.380,0.00
ENSG00000139687,-0.242,0.00
ENSG00000157483,0.318,0.00
ENSG00000221838,-0.646,0.00
ENSG00000143797,0.376,0.00
ENSG00000096070,-0.267,0.00
ENSG00000169714,0.359,0.00
ENSG00000154222,-0.395,0.00
ENSG00000143147,-0.612,0.00
ENSG00000155850,-0.300,0.00
ENSG00000198055,-0.464,0.00
ENSG00000153234,-0.365,0.00
ENSG00000145911,-0.833,0.00
ENSG00000163374,0.246,0.00
ENSG00000114125,0.524,0.00
ENSG00000005339,-0.195,0.00
ENSG00000140105,-0.232,0.00
ENSG00000126775,0.466,0.00
ENSG00000173540,-0.446,0.00
ENSG00000143155,0.385,0.00
ENSG00000158122,-0.498,0.00
ENSG00000181026,0.342,0.00
ENSG00000157600,0.249,0.00
ENSG00000174007,-1.867,0.00
ENSG00000070367,-0.277,0.00
ENSG00000090889,-0.357,0.00
ENSG00000133121,0.560,0.00
ENSG00000112276,-0.429,0.00
ENSG00000138363,0.260,0.00
ENSG00000157617,0.431,0.00
ENSG00000154760,-0.822,0.00
ENSG00000159147,-0.331,0.00
ENSG00000250312,-1.042,0.00
ENSG00000076928,-0.358,0.00
ENSG00000120253,0.276,0.00
ENSG00000234373,0.909,0.00
ENSG00000110429,0.382,0.00
ENSG00000178773,0.588,0.00
ENSG00000107679,0.321,0.00
ENSG00000113595,-0.635,0.00
ENSG00000048991,0.248,0.00
ENSG00000060982,0.300,0.00
ENSG00000197724,-0.300,0.00
ENSG00000007384,-0.489,0.00
ENSG00000186638,-0.356,0.00
ENSG00000084623,0.210,0.00
ENSG00000237172,-0.443,0.00
ENSG00000136807,0.304,0.00
ENSG00000069966,-0.336,0.00
ENSG00000155115,-0.459,0.00
ENSG00000164251,-0.783,0.00
ENSG00000161888,-0.471,0.00
ENSG00000140943,-0.265,0.00
ENSG00000070061,-0.247,0.00
ENSG00000110092,0.325,0.00
ENSG00000241878,0.344,0.00
ENSG00000171729,-0.706,0.00
ENSG00000161813,0.264,0.00
ENSG00000106089,-0.395,0.00
ENSG00000104687,-0.366,0.00
ENSG00000116455,0.389,0.00
ENSG00000140988,0.247,0.00
ENSG00000152683,0.298,0.00
ENSG00000279453,0.742,0.00
ENSG00000151135,-0.249,0.00
ENSG00000197860,-0.348,0.00
ENSG00000127863,-0.687,0.00
ENSG00000246334,0.687,0.00
ENSG00000109189,0.513,0.00
ENSG00000085433,-0.428,0.00
ENSG00000143222,0.342,0.00
ENSG00000101596,-0.271,0.00
ENSG00000198924,-0.371,0.00
ENSG00000272398,-0.202,0.00
ENSG00000072786,-0.331,0.00
ENSG00000142875,0.285,0.00
ENSG00000188419,0.330,0.00
ENSG00000145901,-0.414,0.00
ENSG00000065613,-0.317,0.00
ENSG00000196776,-0.278,0.00
ENSG00000197969,0.256,0.00
ENSG00000077232,0.208,0.00
ENSG00000099204,0.230,0.00
ENSG00000253304,-0.893,0.00
ENSG00000188641,-0.405,0.00
ENSG00000007372,-0.434,0.00
ENSG00000067082,-0.240,0.00
ENSG00000111799,0.282,0.00
ENSG00000087111,0.227,0.00
ENSG00000124356,-0.331,0.00
ENSG00000105722,0.242,0.00
ENSG00000164576,-0.554,0.00
ENSG00000104497,-0.586,0.00
ENSG00000166266,0.349,0.00
ENSG00000178104,-0.451,0.00
ENSG00000119946,0.617,0.00
ENSG00000130935,0.248,0.00
ENSG00000242485,0.313,0.00
ENSG00000090924,-0.260,0.00
ENSG00000276180,-0.601,0.00
ENSG00000137100,-0.427,0.00
ENSG00000167566,0.329,0.00
ENSG00000147526,-0.275,0.00
ENSG00000133104,-0.362,0.00
ENSG00000168487,-0.284,0.00
ENSG00000102054,-0.195,0.00
ENSG00000183963,-0.319,0.00
ENSG00000198053,-0.593,0.00
ENSG00000128829,0.269,0.00
ENSG00000123179,0.446,0.00
ENSG00000110237,0.379,0.00
ENSG00000277224,-0.321,0.00
ENSG00000168209,-0.440,0.00
ENSG00000180979,0.425,0.00
ENSG00000112294,0.761,0.00
ENSG00000143816,-0.743,0.00
ENSG00000075391,0.321,0.00
ENSG00000171843,0.265,0.00
ENSG00000197894,0.319,0.00
ENSG00000115806,0.267,0.00
ENSG00000135709,-0.685,0.00
ENSG00000142751,0.336,0.00
ENSG00000234771,0.699,0.00
ENSG00000095794,-0.368,0.00
ENSG00000164985,-0.246,0.00
ENSG00000113048,0.213,0.00
ENSG00000080200,0.365,0.00
ENSG00000070540,-0.463,0.00
ENSG00000122778,-0.247,0.00
ENSG00000146776,0.523,0.00
ENSG00000074410,0.328,0.00
ENSG00000130508,-0.273,0.00
ENSG00000115020,0.215,0.00
ENSG00000120519,0.403,0.00
ENSG00000104368,-1.017,0.00
ENSG00000188976,0.304,0.00
ENSG00000198286,-0.632,0.00
ENSG00000187720,-0.236,0.00
ENSG00000120896,-0.334,0.00
ENSG00000135414,0.396,0.00
ENSG00000261236,0.413,0.00
ENSG00000133703,0.229,0.00
ENSG00000134905,0.349,0.00
ENSG00000132561,-0.912,0.00
ENSG00000165637,0.246,0.00
ENSG00000197372,0.566,0.00
ENSG00000110195,-0.405,0.00
ENSG00000226950,0.378,0.00
ENSG00000087470,0.241,0.00
ENSG00000164078,-0.525,0.00
ENSG00000134283,0.284,0.00
ENSG00000104885,-0.304,0.00
ENSG00000059758,-0.373,0.00
ENSG00000132507,0.213,0.00
ENSG00000073050,-0.500,0.00
ENSG00000055483,0.232,0.00
ENSG00000122863,-0.286,0.00
ENSG00000154451,-1.086,0.00
ENSG00000103148,0.305,0.00
ENSG00000130816,-0.295,0.00
ENSG00000108846,-0.249,0.00
ENSG00000150459,-0.276,0.00
ENSG00000164283,-1.743,0.00
ENSG00000131748,-0.442,0.00
ENSG00000198625,0.320,0.00
ENSG00000168795,0.285,0.00
ENSG00000224531,0.323,0.00
ENSG00000130396,-0.323,0.00
ENSG00000179051,0.317,0.00
ENSG00000115946,0.535,0.00
ENSG00000259354,-1.088,0.00
ENSG00000131711,-0.223,0.00
ENSG00000164542,-0.514,0.00
ENSG00000108774,0.315,0.00
ENSG00000082258,0.331,0.00
ENSG00000107954,0.509,0.00
ENSG00000140948,0.261,0.00
ENSG00000104228,0.396,0.00
ENSG00000143443,1.326,0.00
ENSG00000170348,-0.171,0.00
ENSG00000138382,0.474,0.00
ENSG00000148339,0.469,0.00
ENSG00000120526,0.482,0.00
ENSG00000109381,-0.311,0.00
ENSG00000196453,0.487,0.00
ENSG00000056586,0.196,0.00
ENSG00000071564,-0.268,0.00
ENSG00000113552,-0.268,0.00
ENSG00000132356,0.211,0.00
ENSG00000093010,0.494,0.00
ENSG00000132849,-0.328,0.00
ENSG00000125844,-0.541,0.00
ENSG00000106615,-0.265,0.00
ENSG00000111885,-0.344,0.00
ENSG00000103066,-0.583,0.00
ENSG00000278259,-0.411,0.00
ENSG00000167548,0.295,0.00
ENSG00000230453,0.418,0.00
ENSG00000137831,-0.424,0.00
ENSG00000143258,0.441,0.00
ENSG00000075790,-0.376,0.00
ENSG00000101384,-0.272,0.00
ENSG00000111666,0.504,0.00
ENSG00000125170,-0.539,0.00
ENSG00000181027,0.561,0.00
ENSG00000117133,0.327,0.00
ENSG00000171766,1.393,0.00
ENSG00000169905,-0.256,0.00
ENSG00000140382,0.299,0.00
ENSG00000133318,0.213,0.00
ENSG00000221914,0.249,0.00
ENSG00000213341,-0.344,0.00
ENSG00000132388,0.315,0.00
ENSG00000074201,0.383,0.00
ENSG00000169184,-0.200,0.00
ENSG00000214194,0.350,0.00
ENSG00000278129,0.405,0.00
ENSG00000087494,-0.601,0.00
ENSG00000127989,0.501,0.00
ENSG00000125347,-0.446,0.00
ENSG00000114450,0.193,0.00
ENSG00000198947,0.274,0.00
ENSG00000164077,0.530,0.00
ENSG00000104133,-0.281,0.00
ENSG00000147454,-0.203,0.00
ENSG00000111335,-0.523,0.00
ENSG00000179750,-0.842,0.00
ENSG00000135968,-0.345,0.00
ENSG00000133119,-0.284,0.00
ENSG00000188910,0.421,0.00
ENSG00000170515,0.194,0.00
ENSG00000118596,0.299,0.00
ENSG00000049249,-0.617,0.00
ENSG00000177169,-0.331,0.00
ENSG00000115129,-0.708,0.00
ENSG00000147421,0.361,0.00
ENSG00000134686,-0.260,0.00
ENSG00000103275,0.208,0.00
ENSG00000198113,-0.402,0.00
ENSG00000109270,0.336,0.00
ENSG00000125454,0.534,0.00
ENSG00000162139,0.366,0.00
ENSG00000139618,-0.268,0.00
ENSG00000076864,-0.480,0.00
ENSG00000144136,-0.258,0.00
ENSG00000005801,0.337,0.00
ENSG00000174173,0.457,0.00
ENSG00000213066,-0.523,0.00
ENSG00000197555,-0.266,0.00
ENSG00000143344,-0.622,0.00
ENSG00000131899,-0.465,0.00
ENSG00000127870,-0.308,0.00
ENSG00000122958,0.267,0.00
ENSG00000157224,0.325,0.00
ENSG00000116954,-0.387,0.00
ENSG00000151689,-0.470,0.00
ENSG00000214826,-0.628,0.00
ENSG00000145332,0.410,0.00
ENSG00000129534,-0.285,0.00
ENSG00000065150,0.167,0.00
ENSG00000282826,-0.427,0.00
ENSG00000108654,0.163,0.00
ENSG00000137767,-0.690,0.00
ENSG00000183665,0.629,0.00
ENSG00000005483,0.223,0.00
ENSG00000074935,0.537,0.00
ENSG00000143458,-0.464,0.00
ENSG00000136869,-0.331,0.00
ENSG00000155158,-0.443,0.00
ENSG00000159231,-1.092,0.00
ENSG00000150990,0.419,0.00
ENSG00000180044,-1.240,0.00
ENSG00000127561,-1.039,0.00
ENSG00000249859,0.354,0.00
ENSG00000153531,-0.625,0.00
ENSG00000166912,0.443,0.00
ENSG00000100242,0.395,0.00
ENSG00000197217,0.308,0.00
ENSG00000171940,0.234,0.00
ENSG00000078674,-0.230,0.00
ENSG00000078081,-0.547,0.00
ENSG00000129521,0.445,0.00
ENSG00000125447,0.287,0.00
ENSG00000005189,-0.700,0.00
ENSG00000095321,-0.496,0.00
ENSG00000163644,-0.416,0.00
ENSG00000116962,-0.293,0.00
ENSG00000165905,1.497,0.00
ENSG00000163938,0.235,0.00
ENSG00000044115,-0.329,0.00
ENSG00000118961,0.496,0.00
ENSG00000008394,0.246,0.00
ENSG00000079819,-0.232,0.00
ENSG00000011376,0.354,0.00
ENSG00000277775,-0.402,0.00
ENSG00000124688,0.612,0.00
ENSG00000115145,-0.315,0.00
ENSG00000114126,0.433,0.00
ENSG00000148180,-0.435,0.00
ENSG00000113504,-0.508,0.00
ENSG00000177409,-0.443,0.00
ENSG00000136052,-0.351,0.00
ENSG00000174564,-0.379,0.00
ENSG00000108588,0.181,0.00
ENSG00000100439,0.250,0.00
ENSG00000106799,-0.288,0.00
ENSG00000172728,0.415,0.00
ENSG00000120279,-1.470,0.00
ENSG00000020922,0.343,0.00
ENSG00000131196,-0.658,0.00
ENSG00000111490,0.654,0.00
ENSG00000198663,-0.230,0.00
ENSG00000114650,0.292,0.00
ENSG00000184014,-0.263,0.00
ENSG00000171163,0.380,0.00
ENSG00000077150,-0.433,0.00
ENSG00000067992,-0.328,0.00
ENSG00000258441,0.523,0.00
ENSG00000073614,-0.306,0.00
ENSG00000212195,-0.872,0.00
ENSG00000172936,-0.345,0.00
ENSG00000168924,0.376,0.00
ENSG00000114745,0.284,0.00
ENSG00000108021,0.274,0.00
ENSG00000221926,0.278,0.00
ENSG00000206337,-1.269,0.00
ENSG00000196227,0.448,0.00
ENSG00000117640,0.395,0.00
ENSG00000174485,-0.264,0.00
ENSG00000185697,-0.316,0.00
ENSG00000013523,0.514,0.00
ENSG00000120370,-0.373,0.00
ENSG00000140859,0.482,0.00
ENSG00000134440,0.228,0.00
ENSG00000247077,0.352,0.00
ENSG00000197312,-0.282,0.00
ENSG00000038219,-0.310,0.00
ENSG00000112685,0.389,0.00
ENSG00000071243,-0.366,0.00
ENSG00000132199,0.371,0.00
ENSG00000138496,-0.367,0.00
ENSG00000108448,0.209,0.00
ENSG00000124120,0.319,0.00
ENSG00000138071,0.229,0.00
ENSG00000050730,-0.730,0.00
ENSG00000100284,-0.440,0.00
ENSG00000155099,0.726,0.00
ENSG00000175063,-0.247,0.00
ENSG00000075785,0.252,0.00
ENSG00000163006,0.455,0.00
ENSG00000068097,0.347,0.00
ENSG00000115520,-0.315,0.00
ENSG00000096080,0.339,0.00
ENSG00000143322,0.255,0.00
ENSG00000162441,-0.303,0.00
ENSG00000164040,-0.273,0.00
ENSG00000136238,-0.201,0.00
ENSG00000147140,0.153,0.00
ENSG00000132535,-0.343,0.00
ENSG00000147471,0.322,0.00
ENSG00000161021,0.455,0.00
ENSG00000112159,0.349,0.00
ENSG00000176994,0.764,0.00
ENSG00000149948,0.558,0.00
ENSG00000178409,0.427,0.00
ENSG00000168003,0.285,0.00
ENSG00000142856,-0.326,0.00
ENSG00000276107,0.901,0.00
ENSG00000177119,0.215,0.00
ENSG00000169857,-0.613,0.00
ENSG00000136940,0.355,0.00
ENSG00000264230,-0.844,0.00
ENSG00000075914,0.607,0.00
ENSG00000139746,0.214,0.00
ENSG00000145604,0.187,0.00
ENSG00000147400,-0.414,0.00
ENSG00000135823,0.365,0.00
ENSG00000100934,-0.195,0.00
ENSG00000088826,-0.518,0.00
ENSG00000125827,-0.423,0.00
ENSG00000169641,0.248,0.00
ENSG00000169902,0.414,0.00
ENSG00000153832,-1.060,0.00
ENSG00000261061,0.524,0.00
ENSG00000123472,-0.293,0.00
ENSG00000006194,0.468,0.00
ENSG00000187775,-0.536,0.00
ENSG00000243444,-0.347,0.00
ENSG00000133935,0.351,0.00
ENSG00000137812,-0.203,0.00
ENSG00000154001,0.235,0.00
ENSG00000160190,-0.635,0.00
ENSG00000278637,-0.772,0.00
ENSG00000109466,-0.445,0.00
ENSG00000143442,0.258,0.00
ENSG00000007047,-0.454,0.00
ENSG00000171368,-0.589,0.00
ENSG00000168763,0.365,0.00
ENSG00000144749,-0.487,0.00
ENSG00000115307,0.198,0.00
ENSG00000146918,-0.212,0.00
ENSG00000204536,-0.920,0.00
ENSG00000196704,0.358,0.00
ENSG00000159884,-0.721,0.01
ENSG00000136280,-0.485,0.01
ENSG00000204954,0.841,0.01
ENSG00000204604,0.409,0.01
ENSG00000004866,0.432,0.01
ENSG00000001617,-0.190,0.01
ENSG00000259768,-0.755,0.01
ENSG00000172197,-0.675,0.01
ENSG00000166479,-0.283,0.01
ENSG00000141759,0.440,0.01
ENSG00000080986,-0.384,0.01
ENSG00000143179,0.343,0.01
ENSG00000158480,0.369,0.01
ENSG00000170340,-0.374,0.01
ENSG00000076248,-0.308,0.01
ENSG00000107864,-0.421,0.01
ENSG00000141252,0.301,0.01
ENSG00000066279,-0.192,0.01
ENSG00000173153,0.391,0.01
ENSG00000118680,0.175,0.01
ENSG00000240498,-0.320,0.01
ENSG00000123094,0.249,0.01
ENSG00000185630,0.214,0.01
ENSG00000153904,-0.282,0.01
ENSG00000181690,0.756,0.01
ENSG00000134250,-0.212,0.01
ENSG00000138814,-0.193,0.01
ENSG00000177683,-0.289,0.01
ENSG00000184445,-0.269,0.01
ENSG00000184178,0.370,0.01
ENSG00000110330,-0.280,0.01
ENSG00000030582,-0.248,0.01
ENSG00000031003,-0.339,0.01
ENSG00000147535,-0.395,0.01
ENSG00000188070,0.518,0.01
ENSG00000186566,0.271,0.01
ENSG00000077585,0.936,0.01
ENSG00000147669,-0.290,0.01
ENSG00000006530,0.578,0.01
ENSG00000165861,-0.473,0.01
ENSG00000173905,-0.382,0.01
ENSG00000198805,-0.341,0.01
ENSG00000135317,-0.356,0.01
ENSG00000105321,-0.642,0.01
ENSG00000109332,0.273,0.01
ENSG00000131018,-0.327,0.01
ENSG00000130052,-0.777,0.01
ENSG00000068079,-0.558,0.01
ENSG00000125814,0.637,0.01
ENSG00000136270,0.304,0.01
ENSG00000047365,-0.333,0.01
ENSG00000145685,0.266,0.01
ENSG00000146729,0.320,0.01
ENSG00000254884,-2.103,0.01
ENSG00000100034,-0.354,0.01
ENSG00000023516,0.216,0.01
ENSG00000204186,-0.891,0.01
ENSG00000151572,-0.467,0.01
ENSG00000104973,-0.268,0.01
ENSG00000167601,0.209,0.01
ENSG00000089234,0.376,0.01
ENSG00000092621,-0.338,0.01
ENSG00000169299,0.420,0.01
ENSG00000143850,-0.357,0.01
ENSG00000105726,0.279,0.01
ENSG00000198961,-0.181,0.01
ENSG00000160685,-0.277,0.01
ENSG00000163430,0.231,0.01
ENSG00000151093,0.519,0.01
ENSG00000110108,-0.252,0.01
ENSG00000153561,0.256,0.01
ENSG00000271254,-0.548,0.01
ENSG00000058091,-0.209,0.01
ENSG00000168917,-0.402,0.01
ENSG00000205937,0.246,0.01
ENSG00000127054,0.296,0.01
ENSG00000154978,0.498,0.01
ENSG00000107731,-0.687,0.01
ENSG00000118894,0.485,0.01
ENSG00000198646,0.214,0.01
ENSG00000184076,-0.356,0.01
ENSG00000163235,-0.551,0.01
ENSG00000114023,0.434,0.01
ENSG00000157693,0.321,0.01
ENSG00000174501,-0.461,0.01
ENSG00000169635,0.603,0.01
ENSG00000168827,0.363,0.01
ENSG00000219891,-1.278,0.01
ENSG00000168591,-0.304,0.01
ENSG00000088992,-0.718,0.01
ENSG00000204271,0.394,0.01
ENSG00000196639,-0.240,0.01
ENSG00000020129,0.337,0.01
ENSG00000186815,-0.361,0.01
ENSG00000169410,0.284,0.01
ENSG00000176678,-0.324,0.01
ENSG00000105643,-0.606,0.01
ENSG00000244005,0.369,0.01
ENSG00000197208,-0.583,0.01
ENSG00000108773,0.273,0.01
ENSG00000132854,-0.652,0.01
ENSG00000180537,-0.332,0.01
ENSG00000173950,0.442,0.01
ENSG00000121864,0.330,0.01
ENSG00000010322,0.282,0.01
ENSG00000141314,-0.957,0.01
ENSG00000198015,0.218,0.01
ENSG00000080823,-0.637,0.01
ENSG00000196510,0.303,0.01
ENSG00000125962,0.430,0.01
ENSG00000119314,0.168,0.01
ENSG00000156030,0.209,0.01
ENSG00000166037,-0.228,0.01
ENSG00000113456,-0.238,0.01
ENSG00000164305,-0.350,0.01
ENSG00000011021,0.310,0.01
ENSG00000108055,-0.340,0.01
ENSG00000233822,-0.327,0.01
ENSG00000110841,-0.235,0.01
ENSG00000162636,0.202,0.01
ENSG00000144642,-0.238,0.01
ENSG00000006652,0.201,0.01
ENSG00000104131,0.211,0.01
ENSG00000141582,-0.275,0.01
ENSG00000175048,0.524,0.01
ENSG00000265190,-0.479,0.01
ENSG00000070404,0.312,0.01
ENSG00000227372,0.378,0.01
ENSG00000196182,0.321,0.01
ENSG00000170525,0.405,0.01
ENSG00000182158,0.179,0.01
ENSG00000123728,0.250,0.01
ENSG00000170537,-0.445,0.01
ENSG00000162736,0.169,0.01
ENSG00000145050,-0.268,0.01
ENSG00000198642,0.227,0.01
ENSG00000182606,0.266,0.01
ENSG00000166246,-2.152,0.01
ENSG00000160360,-0.392,0.01
ENSG00000198728,0.341,0.01
ENSG00000186017,0.503,0.01
ENSG00000188042,-0.514,0.01
ENSG00000106025,-0.477,0.01
ENSG00000160563,0.292,0.01
ENSG00000132478,-0.316,0.01
ENSG00000120942,0.339,0.01
ENSG00000198315,0.366,0.01
ENSG00000083844,0.262,0.01
ENSG00000176986,0.202,0.01
ENSG00000049192,-0.214,0.01
ENSG00000117650,-0.358,0.01
ENSG00000105939,-0.215,0.01
ENSG00000144815,-0.284,0.01
ENSG00000170577,0.387,0.01
ENSG00000126432,-0.345,0.01
ENSG00000143742,-0.237,0.01
ENSG00000164142,0.248,0.01
ENSG00000135698,0.514,0.01
ENSG00000006451,-0.295,0.01
ENSG00000114529,-0.786,0.01
ENSG00000139318,-0.586,0.01
ENSG00000213445,-0.494,0.01
ENSG00000164307,-0.298,0.01
ENSG00000155256,0.388,0.01
ENSG00000144120,0.761,0.01
ENSG00000130363,-0.445,0.01
ENSG00000102287,-0.327,0.01
ENSG00000139197,0.402,0.01
ENSG00000133027,0.390,0.01
ENSG00000137801,0.280,0.01
ENSG00000076201,0.187,0.01
ENSG00000060558,-1.965,0.01
ENSG00000213160,-0.400,0.01
ENSG00000104812,0.288,0.01
ENSG00000164048,0.715,0.01
ENSG00000198431,-0.211,0.01
ENSG00000163590,0.424,0.01
ENSG00000170759,-0.263,0.01
ENSG00000136271,0.261,0.01
ENSG00000005156,0.267,0.01
ENSG00000188811,0.432,0.01
ENSG00000215021,0.299,0.01
ENSG00000181019,-0.209,0.01
ENSG00000239672,0.220,0.01
ENSG00000178996,0.324,0.01
ENSG00000166747,0.189,0.01
ENSG00000181523,0.322,0.01
ENSG00000124313,-0.534,0.01
ENSG00000278272,-0.403,0.01
ENSG00000135932,0.264,0.01
ENSG00000197063,-0.284,0.01
ENSG00000115652,0.431,0.01
ENSG00000169991,0.523,0.01
ENSG00000173473,0.234,0.01
ENSG00000115317,-0.443,0.01
ENSG00000168528,-0.279,0.01
ENSG00000158636,0.243,0.01
ENSG00000105649,1.078,0.01
ENSG00000127311,0.359,0.01
ENSG00000134371,-0.194,0.01
ENSG00000116984,-0.245,0.01
ENSG00000104805,-0.291,0.01
ENSG00000065427,0.306,0.01
ENSG00000144559,0.502,0.01
ENSG00000075303,-0.339,0.01
ENSG00000173267,-0.309,0.01
ENSG00000177084,-0.286,0.01
ENSG00000157193,-0.239,0.01
ENSG00000181035,-0.935,0.01
ENSG00000139636,0.600,0.01
ENSG00000171914,0.298,0.01
ENSG00000139668,0.427,0.01
ENSG00000169105,0.374,0.01
ENSG00000176619,0.239,0.01
ENSG00000164070,0.251,0.01
ENSG00000039523,0.249,0.01
ENSG00000163257,0.368,0.01
ENSG00000188559,-0.364,0.01
ENSG00000070882,-0.298,0.01
ENSG00000129422,0.264,0.01
ENSG00000147601,0.392,0.01
ENSG00000166965,0.340,0.01
ENSG00000077097,-0.321,0.01
ENSG00000132359,0.267,0.01
ENSG00000101255,-0.317,0.01
ENSG00000132361,0.377,0.01
ENSG00000076043,0.479,0.01
ENSG00000094880,0.253,0.01
ENSG00000089177,-0.374,0.01
ENSG00000116729,0.292,0.01
ENSG00000101846,0.249,0.01
ENSG00000104856,-0.480,0.01
ENSG00000189362,-0.395,0.01
ENSG00000151491,-0.213,0.01
ENSG00000136295,-0.242,0.01
ENSG00000196455,0.267,0.01
ENSG00000145247,-0.374,0.01
ENSG00000179889,-0.369,0.01
ENSG00000166471,-0.299,0.01
ENSG00000165684,0.348,0.01
ENSG00000126351,-0.320,0.01
ENSG00000153551,0.863,0.01
ENSG00000108578,0.260,0.01
ENSG00000124570,-0.338,0.01
ENSG00000183337,0.198,0.01
ENSG00000162734,0.182,0.01
ENSG00000124380,-0.394,0.01
ENSG00000159111,0.259,0.01
ENSG00000109089,-0.260,0.01
ENSG00000125149,0.393,0.01
ENSG00000084636,-0.442,0.01
ENSG00000167549,-0.741,0.01
ENSG00000184208,-0.546,0.01
ENSG00000006432,0.291,0.01
ENSG00000072401,0.468,0.01
ENSG00000205084,0.740,0.01
ENSG00000116604,0.220,0.01
ENSG00000060339,0.199,0.01
ENSG00000172927,0.383,0.01
ENSG00000198899,0.325,0.01
ENSG00000024422,0.177,0.01
ENSG00000129484,-0.323,0.01
ENSG00000196792,0.332,0.01
ENSG00000197971,0.338,0.01
ENSG00000185338,0.663,0.01
ENSG00000174106,-0.306,0.01
ENSG00000166822,-0.449,0.01
ENSG00000172059,-0.284,0.01
ENSG00000125912,0.347,0.01
ENSG00000105849,-0.268,0.01
ENSG00000164970,-0.288,0.01
ENSG00000122644,-0.305,0.01
ENSG00000213719,-0.249,0.01
ENSG00000178719,0.182,0.01
ENSG00000198909,-0.394,0.01
ENSG00000120278,-0.455,0.01
ENSG00000163702,-0.463,0.01
ENSG00000118655,-0.320,0.01
ENSG00000226562,0.862,0.01
ENSG00000162909,-0.246,0.01
ENSG00000125898,-0.739,0.01
ENSG00000131389,-0.188,0.01
ENSG00000130956,-0.704,0.01
ENSG00000130826,0.353,0.01
ENSG00000138175,-0.505,0.01
ENSG00000139641,-0.335,0.01
ENSG00000180611,0.472,0.01
ENSG00000143126,0.331,0.01
ENSG00000122406,0.222,0.01
ENSG00000123358,-0.257,0.01
ENSG00000153132,-0.471,0.01
ENSG00000154240,-0.724,0.01
ENSG00000108061,0.262,0.01
ENSG00000156172,0.757,0.01
ENSG00000187498,-0.200,0.01
ENSG00000130707,-0.299,0.01
ENSG00000180998,-0.757,0.01
ENSG00000196747,-0.566,0.01
ENSG00000198792,-0.236,0.01
ENSG00000157168,-0.360,0.01
ENSG00000198933,0.722,0.01
ENSG00000067066,-0.259,0.01
ENSG00000213463,0.329,0.01
ENSG00000105669,-0.509,0.01
ENSG00000116704,-0.265,0.01
ENSG00000100353,0.194,0.01
ENSG00000133131,-0.313,0.01
ENSG00000131876,0.415,0.01
ENSG00000128699,0.292,0.01
ENSG00000149548,-0.790,0.01
ENSG00000012211,0.462,0.01
ENSG00000129595,0.298,0.01
ENSG00000011258,0.333,0.01
ENSG00000143756,0.211,0.01
ENSG00000152382,0.418,0.01
ENSG00000186684,-0.689,0.01
ENSG00000056277,0.385,0.01
ENSG00000128513,-0.307,0.01
ENSG00000136861,-0.202,0.01
ENSG00000166900,0.266,0.01
ENSG00000122877,-1.082,0.01
ENSG00000166197,0.242,0.01
