ensembl_id,log2FC,padj,comp_name
ENSG00000215193,0.35,2.88222333666168e-07,ENSG00000215193_gna
ENSG00000120063,0.321,2.92221572107072e-07,ENSG00000120063_gna
ENSG00000183283,-0.335,2.96919931676616e-07,ENSG00000183283_gna
ENSG00000141682,0.613,3.40776818486377e-07,ENSG00000141682_gna
ENSG00000165675,0.748,3.50378771970501e-07,ENSG00000165675_gna
ENSG00000172795,0.594,3.72466806608343e-07,ENSG00000172795_gna
ENSG00000137094,0.611,3.75963348363347e-07,ENSG00000137094_gna
ENSG00000169375,0.344,3.75963348363347e-07,ENSG00000169375_gna
ENSG00000170542,0.732,3.84336435507412e-07,ENSG00000170542_gna
ENSG00000147408,0.647,3.84495949245315e-07,ENSG00000147408_gna
ENSG00000183486,-1.471,3.84495949245315e-07,ENSG00000183486_gna
ENSG00000165355,0.681,3.93997186379413e-07,ENSG00000165355_gna
ENSG00000143476,0.353,3.94648937831232e-07,ENSG00000143476_gna
ENSG00000049130,0.463,3.95499443926946e-07,ENSG00000049130_gna
ENSG00000110330,0.475,4.02550603800705e-07,ENSG00000110330_gna
ENSG00000118217,0.36,4.1237172338968e-07,ENSG00000118217_gna
ENSG00000138944,-0.404,4.27586614023167e-07,ENSG00000138944_gna
ENSG00000163939,0.347,4.44328991788732e-07,ENSG00000163939_gna
ENSG00000078674,0.371,5.27103499941586e-07,ENSG00000078674_gna
ENSG00000111786,0.667,5.3226455039244e-07,ENSG00000111786_gna
ENSG00000126012,0.558,5.88621872686967e-07,ENSG00000126012_gna
ENSG00000026025,0.35,5.97680774547565e-07,ENSG00000026025_gna
ENSG00000115415,-0.452,5.98524670162436e-07,ENSG00000115415_gna
ENSG00000176871,0.433,6.29867967663886e-07,ENSG00000176871_gna
ENSG00000168092,0.383,6.30030691076436e-07,ENSG00000168092_gna
ENSG00000166783,0.479,6.30370309914504e-07,ENSG00000166783_gna
ENSG00000173193,-0.395,6.32010148202537e-07,ENSG00000173193_gna
ENSG00000107863,0.318,6.5974782058102e-07,ENSG00000107863_gna
ENSG00000260196,-0.855,7.34468619216468e-07,ENSG00000260196_gna
ENSG00000070367,0.41,7.89196342619689e-07,ENSG00000070367_gna
ENSG00000169251,0.399,7.90691568605863e-07,ENSG00000169251_gna
ENSG00000114446,0.869,7.95904033819955e-07,ENSG00000114446_gna
ENSG00000138496,-0.615,8.29568353727116e-07,ENSG00000138496_gna
ENSG00000198707,0.751,8.29568353727116e-07,ENSG00000198707_gna
ENSG00000118454,0.505,8.5122571565689e-07,ENSG00000118454_gna
ENSG00000204217,-0.31,9.24381892099813e-07,ENSG00000204217_gna
ENSG00000182585,0.761,9.24381892099813e-07,ENSG00000182585_gna
ENSG00000138375,0.613,9.24381892099813e-07,ENSG00000138375_gna
ENSG00000145555,0.431,9.72401326108629e-07,ENSG00000145555_gna
ENSG00000029725,0.541,9.8440143017049e-07,ENSG00000029725_gna
ENSG00000119333,0.555,1.00425777850082e-06,ENSG00000119333_gna
ENSG00000124209,0.394,1.00425777850082e-06,ENSG00000124209_gna
ENSG00000204054,0.415,1.05525952401066e-06,ENSG00000204054_gna
ENSG00000275066,0.671,1.10535581220333e-06,ENSG00000275066_gna
ENSG00000044574,0.819,1.21045289458208e-06,ENSG00000044574_gna
ENSG00000131467,-0.325,1.23558077139779e-06,ENSG00000131467_gna
ENSG00000143153,0.264,1.26868344502197e-06,ENSG00000143153_gna
ENSG00000145685,0.419,1.28928208914491e-06,ENSG00000145685_gna
ENSG00000140299,0.39,1.32960363552442e-06,ENSG00000140299_gna
ENSG00000107758,0.511,1.35830271536063e-06,ENSG00000107758_gna
ENSG00000164292,0.286,1.367385781774e-06,ENSG00000164292_gna
ENSG00000013588,-0.314,1.45734337559664e-06,ENSG00000013588_gna
ENSG00000033867,0.446,1.49029461579319e-06,ENSG00000033867_gna
ENSG00000120137,-0.349,1.51463563802532e-06,ENSG00000120137_gna
ENSG00000205133,0.932,1.5256583670002e-06,ENSG00000205133_gna
ENSG00000128609,0.607,1.54983197169069e-06,ENSG00000128609_gna
ENSG00000188153,0.432,1.62644510824109e-06,ENSG00000188153_gna
ENSG00000148677,-0.837,1.64571037260875e-06,ENSG00000148677_gna
ENSG00000015532,0.62,1.6497772337695e-06,ENSG00000015532_gna
ENSG00000113269,0.683,1.76549410555129e-06,ENSG00000113269_gna
ENSG00000115295,0.417,1.80899844860541e-06,ENSG00000115295_gna
ENSG00000100558,0.459,1.81513262592866e-06,ENSG00000100558_gna
ENSG00000128510,-0.821,1.83672870105459e-06,ENSG00000128510_gna
ENSG00000172216,0.638,1.84650903711943e-06,ENSG00000172216_gna
ENSG00000279348,1.259,1.99320734901095e-06,ENSG00000279348_gna
ENSG00000127616,0.595,2.10177059909984e-06,ENSG00000127616_gna
ENSG00000104341,-0.353,2.18672103603892e-06,ENSG00000104341_gna
ENSG00000100097,0.401,2.1998886879451e-06,ENSG00000100097_gna
ENSG00000131378,0.803,2.1998886879451e-06,ENSG00000131378_gna
ENSG00000127463,-0.372,2.24852546057823e-06,ENSG00000127463_gna
ENSG00000200997,1.405,2.34598289786268e-06,ENSG00000200997_gna
ENSG00000170871,0.508,2.38567384962814e-06,ENSG00000170871_gna
ENSG00000171766,-2.302,2.43765996822192e-06,ENSG00000171766_gna
ENSG00000127337,0.703,2.46143766997834e-06,ENSG00000127337_gna
ENSG00000008086,0.348,2.46711112750566e-06,ENSG00000008086_gna
ENSG00000144746,0.381,2.53120530676618e-06,ENSG00000144746_gna
ENSG00000150764,0.582,2.78902167718379e-06,ENSG00000150764_gna
ENSG00000184185,0.676,2.79477669363747e-06,ENSG00000184185_gna
ENSG00000100350,-0.41,2.85102832139483e-06,ENSG00000100350_gna
ENSG00000080503,0.417,2.8604772433857e-06,ENSG00000080503_gna
ENSG00000110851,-0.456,2.90976126396006e-06,ENSG00000110851_gna
ENSG00000145901,0.603,2.91546200868844e-06,ENSG00000145901_gna
ENSG00000066926,0.494,2.94114307207039e-06,ENSG00000066926_gna
ENSG00000100139,0.474,2.94646822784001e-06,ENSG00000100139_gna
ENSG00000036257,0.389,3.00770677733431e-06,ENSG00000036257_gna
ENSG00000165891,0.357,3.0195351617191e-06,ENSG00000165891_gna
ENSG00000123485,0.405,3.04822995850249e-06,ENSG00000123485_gna
ENSG00000128272,0.274,3.04822995850249e-06,ENSG00000128272_gna
ENSG00000125730,0.307,3.05783614256703e-06,ENSG00000125730_gna
ENSG00000136560,0.56,3.16518331540941e-06,ENSG00000136560_gna
ENSG00000198408,0.381,3.21306249081455e-06,ENSG00000198408_gna
ENSG00000071794,0.405,3.30638969129521e-06,ENSG00000071794_gna
ENSG00000182504,0.508,3.44318977285594e-06,ENSG00000182504_gna
ENSG00000111961,0.356,3.7047066205096e-06,ENSG00000111961_gna
ENSG00000166825,0.645,3.86218713000183e-06,ENSG00000166825_gna
ENSG00000149428,0.541,3.87476966222121e-06,ENSG00000149428_gna
ENSG00000070831,0.266,3.97080523502538e-06,ENSG00000070831_gna
ENSG00000059378,-0.472,4.2014353916041e-06,ENSG00000059378_gna
ENSG00000092470,0.367,4.27253970213628e-06,ENSG00000092470_gna
ENSG00000143515,-0.423,4.28180860367186e-06,ENSG00000143515_gna
ENSG00000179218,0.383,4.63445183750813e-06,ENSG00000179218_gna
ENSG00000128274,0.502,4.80056251913395e-06,ENSG00000128274_gna
ENSG00000131473,0.531,4.92781052855245e-06,ENSG00000131473_gna
ENSG00000158711,0.367,4.98270563630917e-06,ENSG00000158711_gna
ENSG00000154845,0.383,5.00876788976424e-06,ENSG00000154845_gna
ENSG00000280798,-0.573,5.05899856690675e-06,ENSG00000280798_gna
ENSG00000119138,0.413,5.39194200943314e-06,ENSG00000119138_gna
ENSG00000183741,0.512,5.42791222907948e-06,ENSG00000183741_gna
ENSG00000184371,0.406,5.5307052075697e-06,ENSG00000184371_gna
ENSG00000145819,0.492,5.60321516622004e-06,ENSG00000145819_gna
ENSG00000116711,0.416,5.8822687075642e-06,ENSG00000116711_gna
ENSG00000163874,0.357,6.09720808709271e-06,ENSG00000163874_gna
ENSG00000114416,0.476,6.1212494363607e-06,ENSG00000114416_gna
ENSG00000160796,-0.422,6.37545865466582e-06,ENSG00000160796_gna
ENSG00000242247,0.591,6.42086718343591e-06,ENSG00000242247_gna
ENSG00000145569,0.517,6.426963839763e-06,ENSG00000145569_gna
ENSG00000176597,0.496,6.84552273172306e-06,ENSG00000176597_gna
ENSG00000173391,0.702,6.84552273172306e-06,ENSG00000173391_gna
ENSG00000139324,0.368,7.04035921592055e-06,ENSG00000139324_gna
ENSG00000104635,0.389,7.14161407153462e-06,ENSG00000104635_gna
ENSG00000150459,0.391,7.23276703153714e-06,ENSG00000150459_gna
ENSG00000139644,-0.248,7.23276703153714e-06,ENSG00000139644_gna
ENSG00000120256,1.025,7.90544900510397e-06,ENSG00000120256_gna
ENSG00000185033,0.348,7.9212683333064e-06,ENSG00000185033_gna
ENSG00000144063,1.123,7.92221991070451e-06,ENSG00000144063_gna
ENSG00000112984,0.326,7.98332637574578e-06,ENSG00000112984_gna
ENSG00000006451,0.464,8.06121161659541e-06,ENSG00000006451_gna
ENSG00000146247,0.319,8.2027715871377e-06,ENSG00000146247_gna
ENSG00000164252,0.738,8.23906568660543e-06,ENSG00000164252_gna
ENSG00000131148,1.001,8.52216198001297e-06,ENSG00000131148_gna
ENSG00000156535,0.297,8.57053114600499e-06,ENSG00000156535_gna
ENSG00000188636,0.358,8.68163899277301e-06,ENSG00000188636_gna
ENSG00000137492,0.41,9.10013127524561e-06,ENSG00000137492_gna
ENSG00000183421,0.748,9.14485506004409e-06,ENSG00000183421_gna
ENSG00000186522,0.427,9.37688655903612e-06,ENSG00000186522_gna
ENSG00000152270,0.482,9.44831193253123e-06,ENSG00000152270_gna
ENSG00000151239,0.351,9.59333201685089e-06,ENSG00000151239_gna
ENSG00000143473,-0.665,9.94744632462142e-06,ENSG00000143473_gna
ENSG00000188811,-0.688,1.03272781833852e-05,ENSG00000188811_gna
ENSG00000153310,-0.3,1.03397102021434e-05,ENSG00000153310_gna
ENSG00000155304,0.441,1.07614416543043e-05,ENSG00000155304_gna
ENSG00000106853,0.509,1.0865757625212e-05,ENSG00000106853_gna
ENSG00000170264,0.781,1.12453865921716e-05,ENSG00000170264_gna
ENSG00000177200,0.299,1.13617820552775e-05,ENSG00000177200_gna
ENSG00000131459,0.5,1.22123240027095e-05,ENSG00000131459_gna
ENSG00000116752,0.408,1.26128718586162e-05,ENSG00000116752_gna
ENSG00000114450,-0.274,1.31053336230928e-05,ENSG00000114450_gna
ENSG00000176678,0.491,1.32699144916655e-05,ENSG00000176678_gna
ENSG00000111331,-0.409,1.37961102822134e-05,ENSG00000111331_gna
ENSG00000114127,0.396,1.38409921408727e-05,ENSG00000114127_gna
ENSG00000111785,0.664,1.38599442142633e-05,ENSG00000111785_gna
ENSG00000186063,0.418,1.41619868618293e-05,ENSG00000186063_gna
ENSG00000184575,0.215,1.41619868618293e-05,ENSG00000184575_gna
ENSG00000151632,0.444,1.61076325283405e-05,ENSG00000151632_gna
ENSG00000124783,-0.246,1.61108664879507e-05,ENSG00000124783_gna
ENSG00000117174,-0.441,1.67863864931063e-05,ENSG00000117174_gna
ENSG00000143771,0.55,1.75439046218446e-05,ENSG00000143771_gna
ENSG00000172954,-0.324,1.79533222042235e-05,ENSG00000172954_gna
ENSG00000153046,0.405,1.80116466111586e-05,ENSG00000153046_gna
ENSG00000147475,0.463,1.8317330124856e-05,ENSG00000147475_gna
ENSG00000120685,-0.437,1.86302246514509e-05,ENSG00000120685_gna
ENSG00000169604,-0.277,1.86302246514509e-05,ENSG00000169604_gna
ENSG00000070061,0.327,1.90080077775364e-05,ENSG00000070061_gna
ENSG00000132530,-1.478,1.90401307103702e-05,ENSG00000132530_gna
ENSG00000163428,-0.281,1.95617045126697e-05,ENSG00000163428_gna
ENSG00000143702,0.527,1.95617045126697e-05,ENSG00000143702_gna
ENSG00000165288,-0.367,1.99431054361356e-05,ENSG00000165288_gna
ENSG00000133816,0.399,1.99431054361356e-05,ENSG00000133816_gna
ENSG00000107341,-0.252,1.99431054361356e-05,ENSG00000107341_gna
ENSG00000168209,0.597,2.05589408259895e-05,ENSG00000168209_gna
ENSG00000011405,-0.273,2.13264263224979e-05,ENSG00000011405_gna
ENSG00000141753,0.336,2.14414314179921e-05,ENSG00000141753_gna
ENSG00000163634,0.449,2.14550382316702e-05,ENSG00000163634_gna
ENSG00000143457,0.482,2.23267406562341e-05,ENSG00000143457_gna
ENSG00000167767,-0.293,2.27714830230885e-05,ENSG00000167767_gna
ENSG00000106688,0.465,2.2781985509081e-05,ENSG00000106688_gna
ENSG00000114098,-0.454,2.32849339089925e-05,ENSG00000114098_gna
ENSG00000186106,-1.032,2.36055375351843e-05,ENSG00000186106_gna
ENSG00000204116,-0.567,2.41166728280159e-05,ENSG00000204116_gna
ENSG00000145715,0.501,2.43798271716664e-05,ENSG00000145715_gna
ENSG00000113810,0.345,2.48721462010428e-05,ENSG00000113810_gna
ENSG00000168496,0.466,2.70397321201162e-05,ENSG00000168496_gna
ENSG00000057663,0.532,2.70585431488587e-05,ENSG00000057663_gna
ENSG00000144136,0.359,2.74019786476694e-05,ENSG00000144136_gna
ENSG00000198954,-0.494,2.7546736439524e-05,ENSG00000198954_gna
ENSG00000155115,0.596,2.8379488674377e-05,ENSG00000155115_gna
ENSG00000100934,0.28,2.85996762724857e-05,ENSG00000100934_gna
ENSG00000198604,0.398,2.96434104091501e-05,ENSG00000198604_gna
ENSG00000136238,0.287,3.02138322914459e-05,ENSG00000136238_gna
ENSG00000145604,-0.268,3.02755875961665e-05,ENSG00000145604_gna
ENSG00000101464,-0.485,3.0407295609376e-05,ENSG00000101464_gna
ENSG00000170348,0.232,3.04229867605826e-05,ENSG00000170348_gna
ENSG00000122861,1.03,3.14392066666791e-05,ENSG00000122861_gna
ENSG00000159200,0.564,3.14442731613358e-05,ENSG00000159200_gna
ENSG00000175130,-0.539,3.3810117641105e-05,ENSG00000175130_gna
ENSG00000107036,-0.283,3.45841760472497e-05,ENSG00000107036_gna
ENSG00000137124,-0.29,3.53565055576731e-05,ENSG00000137124_gna
ENSG00000174839,-0.495,3.68223415764456e-05,ENSG00000174839_gna
ENSG00000132463,0.399,3.81787857320478e-05,ENSG00000132463_gna
ENSG00000187134,0.536,3.99951633717387e-05,ENSG00000187134_gna
ENSG00000076067,-0.338,4.12481971646885e-05,ENSG00000076067_gna
ENSG00000180182,-0.355,4.12481971646885e-05,ENSG00000180182_gna
ENSG00000141198,0.437,4.19355465441444e-05,ENSG00000141198_gna
ENSG00000156110,0.439,4.19793544427421e-05,ENSG00000156110_gna
ENSG00000101558,0.244,4.19793544427421e-05,ENSG00000101558_gna
ENSG00000173210,0.429,4.23746614213105e-05,ENSG00000173210_gna
ENSG00000143924,-0.304,4.24746026255065e-05,ENSG00000143924_gna
ENSG00000130962,-0.559,4.30356007879101e-05,ENSG00000130962_gna
ENSG00000147133,0.419,4.3226829224683e-05,ENSG00000147133_gna
ENSG00000005302,0.634,4.45040412912453e-05,ENSG00000005302_gna
ENSG00000083454,-0.667,4.87696867398315e-05,ENSG00000083454_gna
ENSG00000134278,0.357,5.08213186043481e-05,ENSG00000134278_gna
ENSG00000067082,0.31,5.09993458713021e-05,ENSG00000067082_gna
ENSG00000094804,0.287,5.19700113207841e-05,ENSG00000094804_gna
ENSG00000101255,0.474,5.22107799504234e-05,ENSG00000101255_gna
ENSG00000115993,0.296,5.33668124784179e-05,ENSG00000115993_gna
ENSG00000148143,-0.449,5.43652821728802e-05,ENSG00000148143_gna
ENSG00000108509,0.319,5.43782466100892e-05,ENSG00000108509_gna
ENSG00000117899,-0.48,5.55794293969158e-05,ENSG00000117899_gna
ENSG00000187098,-0.425,5.60051490894238e-05,ENSG00000187098_gna
ENSG00000149639,-0.317,5.76894450889748e-05,ENSG00000149639_gna
ENSG00000172331,0.562,5.82621403746568e-05,ENSG00000172331_gna
ENSG00000109787,0.273,5.82621403746568e-05,ENSG00000109787_gna
ENSG00000146676,-0.282,5.82621403746568e-05,ENSG00000146676_gna
ENSG00000153246,0.308,5.8272224790446e-05,ENSG00000153246_gna
ENSG00000130821,-0.39,5.85032115832479e-05,ENSG00000130821_gna
ENSG00000162735,-0.431,5.97094421029878e-05,ENSG00000162735_gna
ENSG00000173918,0.48,6.10978167036555e-05,ENSG00000173918_gna
ENSG00000017427,1.001,6.5990241282319e-05,ENSG00000017427_gna
ENSG00000144815,0.407,6.5990241282319e-05,ENSG00000144815_gna
ENSG00000143458,0.611,6.71163465650835e-05,ENSG00000143458_gna
ENSG00000183722,0.774,6.93139943722776e-05,ENSG00000183722_gna
ENSG00000160710,-0.286,6.93665613994269e-05,ENSG00000160710_gna
ENSG00000107679,-0.398,6.95679059013571e-05,ENSG00000107679_gna
ENSG00000164761,0.809,7.0916910299043e-05,ENSG00000164761_gna
ENSG00000171223,0.441,7.56136162885715e-05,ENSG00000171223_gna
ENSG00000154229,0.276,7.6142635839247e-05,ENSG00000154229_gna
ENSG00000071537,0.275,7.6142635839247e-05,ENSG00000071537_gna
ENSG00000106799,0.384,7.74690071169134e-05,ENSG00000106799_gna
ENSG00000115963,0.418,8.26812599178889e-05,ENSG00000115963_gna
ENSG00000118762,0.446,8.28058662971448e-05,ENSG00000118762_gna
ENSG00000169554,0.471,8.28058662971448e-05,ENSG00000169554_gna
ENSG00000113356,-0.58,8.45370749297095e-05,ENSG00000113356_gna
ENSG00000257027,-1.16,8.55722485741744e-05,ENSG00000257027_gna
ENSG00000102265,0.267,8.59762014021541e-05,ENSG00000102265_gna
ENSG00000110395,-0.307,8.63316689136222e-05,ENSG00000110395_gna
ENSG00000166831,0.533,8.77433949545974e-05,ENSG00000166831_gna
ENSG00000077238,0.526,8.81235952704124e-05,ENSG00000077238_gna
ENSG00000140262,0.245,8.90550289415488e-05,ENSG00000140262_gna
ENSG00000071051,0.828,8.93684644780252e-05,ENSG00000071051_gna
ENSG00000102401,0.484,8.93684644780252e-05,ENSG00000102401_gna
ENSG00000139719,0.684,8.93684644780252e-05,ENSG00000139719_gna
ENSG00000113811,0.637,8.95130686489434e-05,ENSG00000113811_gna
ENSG00000143252,0.271,8.95130686489434e-05,ENSG00000143252_gna
ENSG00000019186,0.661,8.98241050777335e-05,ENSG00000019186_gna
ENSG00000211448,0.46,8.98610087368434e-05,ENSG00000211448_gna
ENSG00000071539,0.269,9.02997076313289e-05,ENSG00000071539_gna
ENSG00000112715,0.301,9.32145723805655e-05,ENSG00000112715_gna
ENSG00000167202,0.476,9.33907861879294e-05,ENSG00000167202_gna
ENSG00000113552,0.346,9.44488468963383e-05,ENSG00000113552_gna
ENSG00000041982,0.446,9.44488468963383e-05,ENSG00000041982_gna
ENSG00000132478,0.443,9.68386190590819e-05,ENSG00000132478_gna
ENSG00000156802,0.284,9.71933195711739e-05,ENSG00000156802_gna
ENSG00000151502,0.563,9.77191423524661e-05,ENSG00000151502_gna
ENSG00000135241,0.422,9.97299627547645e-05,ENSG00000135241_gna
ENSG00000166510,0.727,0.0,ENSG00000166510_gna
ENSG00000138685,0.306,0.0,ENSG00000138685_gna
ENSG00000198959,0.356,0.0,ENSG00000198959_gna
ENSG00000155850,0.365,0.0,ENSG00000155850_gna
ENSG00000109805,0.366,0.0,ENSG00000109805_gna
ENSG00000171241,0.48,0.0,ENSG00000171241_gna
ENSG00000072571,0.495,0.0,ENSG00000072571_gna
ENSG00000057252,0.394,0.0,ENSG00000057252_gna
ENSG00000119397,0.472,0.0,ENSG00000119397_gna
ENSG00000140464,-0.326,0.0,ENSG00000140464_gna
ENSG00000056558,0.802,0.0,ENSG00000056558_gna
ENSG00000186815,0.5,0.0,ENSG00000186815_gna
ENSG00000162409,-0.348,0.0,ENSG00000162409_gna
ENSG00000145545,-0.358,0.0,ENSG00000145545_gna
ENSG00000157538,0.487,0.0,ENSG00000157538_gna
ENSG00000076928,0.434,0.0,ENSG00000076928_gna
ENSG00000102054,0.241,0.0,ENSG00000102054_gna
ENSG00000118193,0.366,0.0,ENSG00000118193_gna
ENSG00000183775,0.531,0.0,ENSG00000183775_gna
ENSG00000138442,-0.308,0.0,ENSG00000138442_gna
ENSG00000137776,0.411,0.0,ENSG00000137776_gna
ENSG00000188786,-0.326,0.0,ENSG00000188786_gna
ENSG00000132470,0.373,0.0,ENSG00000132470_gna
ENSG00000100292,-0.391,0.0,ENSG00000100292_gna
ENSG00000073150,0.643,0.0,ENSG00000073150_gna
ENSG00000228716,0.283,0.0,ENSG00000228716_gna
ENSG00000085433,0.517,0.0,ENSG00000085433_gna
ENSG00000133026,0.467,0.0,ENSG00000133026_gna
ENSG00000124493,-2.773,0.0,ENSG00000124493_gna
ENSG00000104067,0.302,0.0,ENSG00000104067_gna
ENSG00000130589,-0.666,0.0,ENSG00000130589_gna
ENSG00000089818,-0.399,0.0,ENSG00000089818_gna
ENSG00000095015,-0.432,0.0,ENSG00000095015_gna
ENSG00000135046,0.303,0.0,ENSG00000135046_gna
ENSG00000065413,0.385,0.0,ENSG00000065413_gna
ENSG00000073614,0.398,0.0,ENSG00000073614_gna
ENSG00000122729,0.36,0.0,ENSG00000122729_gna
ENSG00000148411,-0.436,0.0,ENSG00000148411_gna
ENSG00000134250,0.288,0.0,ENSG00000134250_gna
ENSG00000102531,0.214,0.0,ENSG00000102531_gna
ENSG00000161217,0.346,0.0,ENSG00000161217_gna
ENSG00000009954,0.316,0.0,ENSG00000009954_gna
ENSG00000169905,0.326,0.0,ENSG00000169905_gna
ENSG00000146072,-0.326,0.0,ENSG00000146072_gna
ENSG00000140332,0.285,0.0,ENSG00000140332_gna
ENSG00000165240,0.445,0.0,ENSG00000165240_gna
ENSG00000066279,0.258,0.0,ENSG00000066279_gna
ENSG00000133789,0.447,0.0,ENSG00000133789_gna
ENSG00000101057,0.455,0.0,ENSG00000101057_gna
ENSG00000102241,0.609,0.0,ENSG00000102241_gna
ENSG00000153179,0.361,0.0,ENSG00000153179_gna
ENSG00000121879,0.399,0.0,ENSG00000121879_gna
ENSG00000130382,0.424,0.0,ENSG00000130382_gna
ENSG00000152137,0.295,0.0,ENSG00000152137_gna
ENSG00000006453,0.333,0.0,ENSG00000006453_gna
ENSG00000130956,0.974,0.0,ENSG00000130956_gna
ENSG00000170153,-0.343,0.0,ENSG00000170153_gna
ENSG00000184897,0.701,0.0,ENSG00000184897_gna
ENSG00000177383,0.629,0.0,ENSG00000177383_gna
ENSG00000107130,-0.381,0.0,ENSG00000107130_gna
ENSG00000127870,0.384,0.0,ENSG00000127870_gna
ENSG00000183735,0.398,0.0,ENSG00000183735_gna
ENSG00000185896,-0.25,0.0,ENSG00000185896_gna
ENSG00000123643,0.339,0.0,ENSG00000123643_gna
ENSG00000151893,-0.227,0.0,ENSG00000151893_gna
ENSG00000186951,-0.392,0.0,ENSG00000186951_gna
ENSG00000184867,0.304,0.0,ENSG00000184867_gna
ENSG00000122592,-0.888,0.0,ENSG00000122592_gna
ENSG00000029153,0.312,0.0,ENSG00000029153_gna
ENSG00000152242,0.352,0.0,ENSG00000152242_gna
ENSG00000082482,1.273,0.0,ENSG00000082482_gna
ENSG00000125354,0.495,0.0,ENSG00000125354_gna
ENSG00000155846,-0.497,0.0,ENSG00000155846_gna
ENSG00000185658,-0.337,0.0,ENSG00000185658_gna
ENSG00000015171,0.345,0.0,ENSG00000015171_gna
ENSG00000180537,0.445,0.0,ENSG00000180537_gna
ENSG00000077097,0.443,0.0,ENSG00000077097_gna
ENSG00000144426,0.371,0.0,ENSG00000144426_gna
ENSG00000115652,0.548,0.0,ENSG00000115652_gna
ENSG00000163714,0.254,0.0,ENSG00000163714_gna
ENSG00000165312,0.42,0.0,ENSG00000165312_gna
ENSG00000278272,0.55,0.0,ENSG00000278272_gna
ENSG00000159842,0.363,0.0,ENSG00000159842_gna
ENSG00000273983,0.302,0.0,ENSG00000273983_gna
ENSG00000146457,0.285,0.0,ENSG00000146457_gna
ENSG00000115091,0.265,0.0,ENSG00000115091_gna
ENSG00000197747,0.361,0.0,ENSG00000197747_gna
ENSG00000165072,-0.394,0.0,ENSG00000165072_gna
ENSG00000168461,0.239,0.0,ENSG00000168461_gna
ENSG00000116984,0.332,0.0,ENSG00000116984_gna
ENSG00000005339,0.226,0.0,ENSG00000005339_gna
ENSG00000124570,0.464,0.0,ENSG00000124570_gna
ENSG00000120868,0.417,0.0,ENSG00000120868_gna
ENSG00000126945,0.342,0.0,ENSG00000126945_gna
ENSG00000141446,0.494,0.0,ENSG00000141446_gna
ENSG00000113504,0.63,0.0,ENSG00000113504_gna
ENSG00000047644,0.288,0.0,ENSG00000047644_gna
ENSG00000198464,-0.509,0.0,ENSG00000198464_gna
ENSG00000186298,-0.265,0.0,ENSG00000186298_gna
ENSG00000149231,0.379,0.0,ENSG00000149231_gna
ENSG00000129083,0.293,0.0,ENSG00000129083_gna
ENSG00000196739,-0.463,0.0,ENSG00000196739_gna
ENSG00000058056,0.333,0.0,ENSG00000058056_gna
ENSG00000153560,-0.231,0.0,ENSG00000153560_gna
ENSG00000115084,0.31,0.0,ENSG00000115084_gna
ENSG00000171320,0.383,0.0,ENSG00000171320_gna
ENSG00000196821,0.57,0.0,ENSG00000196821_gna
ENSG00000213341,0.415,0.0,ENSG00000213341_gna
ENSG00000169826,0.414,0.0,ENSG00000169826_gna
ENSG00000160741,-0.298,0.0,ENSG00000160741_gna
ENSG00000170340,0.473,0.0,ENSG00000170340_gna
ENSG00000040199,0.391,0.0,ENSG00000040199_gna
ENSG00000111816,-0.518,0.0,ENSG00000111816_gna
ENSG00000153201,0.288,0.0,ENSG00000153201_gna
ENSG00000105825,0.402,0.0,ENSG00000105825_gna
ENSG00000137710,0.274,0.0,ENSG00000137710_gna
ENSG00000148120,0.365,0.0,ENSG00000148120_gna
ENSG00000163820,-0.364,0.0,ENSG00000163820_gna
ENSG00000185278,-0.489,0.0,ENSG00000185278_gna
ENSG00000071564,0.321,0.0,ENSG00000071564_gna
ENSG00000044115,0.408,0.0,ENSG00000044115_gna
ENSG00000012983,0.265,0.0,ENSG00000012983_gna
ENSG00000101333,-0.434,0.0,ENSG00000101333_gna
ENSG00000065882,0.392,0.0,ENSG00000065882_gna
ENSG00000115520,0.391,0.0,ENSG00000115520_gna
ENSG00000135913,-0.29,0.0,ENSG00000135913_gna
ENSG00000154222,0.446,0.0,ENSG00000154222_gna
ENSG00000162928,0.474,0.0,ENSG00000162928_gna
ENSG00000075651,0.499,0.0,ENSG00000075651_gna
ENSG00000115145,0.383,0.0,ENSG00000115145_gna
ENSG00000144231,0.528,0.0,ENSG00000144231_gna
ENSG00000121039,-0.497,0.0,ENSG00000121039_gna
ENSG00000065308,-0.357,0.0,ENSG00000065308_gna
ENSG00000131844,-0.328,0.0,ENSG00000131844_gna
ENSG00000138448,-0.248,0.0,ENSG00000138448_gna
ENSG00000122644,0.407,0.0,ENSG00000122644_gna
ENSG00000114062,0.272,0.0,ENSG00000114062_gna
ENSG00000123243,-2.643,0.0,ENSG00000123243_gna
ENSG00000136636,0.377,0.0,ENSG00000136636_gna
ENSG00000089006,0.307,0.0,ENSG00000089006_gna
ENSG00000092621,0.436,0.0,ENSG00000092621_gna
ENSG00000180979,-0.491,0.0,ENSG00000180979_gna
ENSG00000168685,0.336,0.0,ENSG00000168685_gna
ENSG00000196935,-0.318,0.0,ENSG00000196935_gna
ENSG00000197555,0.321,0.0,ENSG00000197555_gna
ENSG00000122299,0.309,0.0,ENSG00000122299_gna
ENSG00000041353,0.362,0.0,ENSG00000041353_gna
ENSG00000198836,0.274,0.0,ENSG00000198836_gna
ENSG00000143742,0.311,0.0,ENSG00000143742_gna
