ensembl_id,MR10_unmod_1,MR11_unmod_2,MR12_unmod_3,MR1_NT_1,MR2_NT_2,MR3_NT_3,MR4_Amide3_1,MR5_Amide3_2,MR6_Amide3_3,MR7_GNA7_1,MR8_GNA7_2,MR9_GNA7_3,mean_nt,mean_unmod,mean_amide,mean_gna
ENSG00000004799,1270.4355777215421,1389.6171673550411,1347.2797915138367,1424.9684782053994,1582.5977889967896,1498.6879473283286,1387.277999265209,1299.009631209616,1256.2753124317258,1370.386780786259,1438.0838805081053,1627.2112545050475,1502.0847381768392,1335.7775121968066,1314.1876476355171,1478.5606385998037
ENSG00000004809,4.667287206912351,10.242878383452393,1.0411744911235215,7.916491545585552,6.82154219395168,3.5513932401145225,3.8913828871394367,3.0162762334588606,2.733013732628845,0.693164785425523,1.7018744148024914,3.3299002479639443,6.096475659883918,5.317113360496089,3.213557617742381,1.9083131493973198
ENSG00000004838,14.001861620737055,5.121439191726196,2.082348982247043,7.916491545585552,8.185850632742016,3.5513932401145225,6.8099200524940136,6.032552466917721,8.199041197886535,6.238483068829707,5.105623244407474,7.769767245249203,6.551245139480696,7.0685499315700975,7.013837905766091,6.371291186162128
ENSG00000004846,16.802233944884467,40.97151353380957,14.576442875729299,20.356692545791418,24.55755189822605,6.214938170200415,22.37545160105176,27.146486101129746,15.487077818230121,3.4658239271276146,2.552811622203737,7.769767245249203,17.04306087140596,24.11673011814111,21.66967184013721,4.5961342648601855
ENSG00000004848,1.8669148827649407,8.535731986210328,1.0411744911235215,1.1309273636550787,10.914467510322687,3.5513932401145225,0.9728457217848592,1.0054254111529535,0.9110045775429483,1.386329570851046,0.8509372074012457,0.0,5.1989293713640965,3.81460712003293,0.963091903493587,0.7457555927507639
ENSG00000004864,1301.2396732871637,1292.3098227122434,1288.9740200109195,1367.2911826589902,1447.5312535565465,1484.4823743678703,1372.6853134384362,1294.9879295650042,1300.0035321537873,1287.9001713206217,1310.4432993979183,1218.7434907548036,1433.1016035278026,1294.1745053367756,1322.5589250524092,1272.3623204911144
ENSG00000004866,273.5030303250638,373.86506099601235,347.75228003525615,393.56272255196745,502.06550547484363,408.4102226131701,389.13828871394367,352.9043193146867,413.5960782044985,343.8097335710594,377.8161200861531,371.83886102264046,434.6794835466604,331.70679045211074,385.212895411043,364.4882382266176
ENSG00000004897,2357.91349693212,2299.526197085062,2294.748578436241,2160.0712645812005,2518.51337800696,2260.4617973328936,2289.1059833597737,2291.364512017581,2310.307608648917,2468.359800900287,2382.624180723488,2446.3667155041776,2313.0154799736847,2317.3960908178074,2296.9260346754236,2432.450232375984
ENSG00000004939,9.334574413824702,17.071463972420656,4.164697964494086,5.654636818275394,13.64308438790336,6.214938170200415,8.755611496063732,7.0379778780706745,6.377032042800638,3.4658239271276146,0.8509372074012457,8.879733994570518,8.50421979212639,10.190245450246481,7.390207138978348,4.398831709699793
ENSG00000004948,6.534202089677292,20.485756766904785,8.329395928988172,3.3927820909652366,17.736009704274366,2.6635449300858918,4.864228608924296,4.021701644611814,0.9110045775429483,0.693164785425523,5.95656045180872,3.3299002479639443,7.930778908441831,11.78311826185675,3.2656449436930193,3.326541828399396
ENSG00000004961,820.5090909751914,855.2803450182747,810.0337540940997,886.6470531055818,926.365429938638,892.2875515787738,851.2400065617518,852.6007486577046,881.852431061574,861.603828283925,843.2787725346345,835.80496223895,901.7666782076645,828.6077300291886,861.8977287603434,846.8958543525032
